Transaction ID,Customer ID,Purchase Date,Age,Gender,Location,Online/Offline,Online Store,Category,Item Purchased,Brand,Color,Size,Quantity,Purchase Amount (₹),Discount (%),Festival/Sale,Shipping Charge (₹),Delivery Speed,Delivery Time (Days),Subscription Status,Payment Method,Review Rating,Return Status,Previous Purchases,season,age_group
TXN503878,CUST000127,2024-08-28,22,Male,Noida,Online,Meesho,Clothing,Hoodie,HRX,Grey,S,1,1480,5,Standard Day,0,Same Day,0,Yes,Debit Card,4,Not Returned,1,monsoon,Young Adult
TXN505020,CUST003425,2024-08-28,48,Male,Bangalore,Online,Flipkart,Accessories,Wallet,Fastrack,White,Free Size,2,3792,21,Independence Day Sale,0,Same Day,0,No,Credit Card,2,Not Returned,2,monsoon,Adult
TXN505281,CUST000885,2024-08-28,32,Male,Visakhapatnam,Offline,In-Store Purchase,Clothing,Shorts,Adidas,Olive,S,1,956,29,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,15,monsoon,Adult
TXN505424,CUST003400,2024-08-28,27,Female,Jaipur,Online,Ajio,Clothing,Jacket,Zara,Green,L,1,2880,13,Standard Day,60,Standard,3,No,UPI,4,Not Returned,34,monsoon,Adult
TXN506774,CUST002619,2024-08-28,30,Female,Chennai,Online,Ajio,Footwear,Slippers,Hush Puppies,Olive,6,2,738,8,Standard Day,0,Express,2,No,UPI,4,Not Returned,0,monsoon,Adult
TXN500256,CUST001358,2024-08-29,22,Male,Kolkata,Online,Myntra,Footwear,Running Shoes,Nike,Olive,6,1,12729,13,Standard Day,40,Standard,6,No,Net Banking,3,Not Returned,36,monsoon,Young Adult
TXN501981,CUST000081,2024-08-29,45,Female,Gurgaon,Online,Nykaa,Accessories,Backpack,Puma,White,Free Size,3,9940,9,Standard Day,0,Express,2,No,UPI,4,Not Returned,19,monsoon,Adult
TXN502902,CUST000077,2024-08-29,43,Female,Ahmedabad,Offline,In-Store Purchase,Accessories,Socks,Tommy Hilfiger,Green,M,1,965,23,In-Store Festival Offer,0,N/A (Offline),0,No,UPI,4,Not Returned,1,monsoon,Adult
TXN503397,CUST001458,2024-08-29,31,Male,Kochi,Online,Flipkart,Footwear,Sneakers,Adidas,Beige,11,2,29924,10,Standard Day,40,Standard,3,No,Cash on Delivery,4,Not Returned,15,monsoon,Adult
TXN504924,CUST000353,2024-08-29,33,Female,Lucknow,Online,Amazon,Clothing,Jacket,Nike,Grey,M,2,19650,5,Standard Day,0,Standard,7,Yes,Debit Card,2,Not Returned,3,monsoon,Adult
TXN505652,CUST000804,2024-08-29,52,Female,Nagpur,Online,Meesho,Clothing,T-shirt,HRX,Brown,XS,2,2115,38,Independence Day Sale,60,Standard,3,No,Wallet,2,Not Returned,32,monsoon,Adult
TXN505932,CUST000955,2024-08-29,62,Male,Hyderabad,Online,Flipkart,Accessories,Backpack,Tommy Hilfiger,Brown,Free Size,1,3885,5,Standard Day,40,Standard,7,No,Debit Card,3,Not Returned,44,monsoon,Adult
TXN506960,CUST003299,2024-08-29,54,Female,Pune,Online,Ajio,Clothing,Dress,Allen Solly,Blue,S,1,4036,23,Independence Day Sale,40,Standard,5,No,UPI,3,Not Returned,13,monsoon,Adult
TXN509651,CUST001781,2024-08-29,24,Female,Nagpur,Online,Amazon,Accessories,Bag,Puma,Beige,Free Size,1,1372,0,Standard Day,0,Express,2,No,Credit Card,5,Returned,9,monsoon,Young Adult
TXN509990,CUST002500,2024-08-29,31,Female,Jaipur,Online,Meesho,Footwear,Running Shoes,Adidas,White,11,3,30834,7,Standard Day,0,Standard,3,Yes,UPI,4,Not Returned,0,monsoon,Adult
TXN500225,CUST001753,2024-08-30,40,Female,Surat,Offline,In-Store Purchase,Accessories,Wallet,Tommy Hilfiger,Black,Free Size,2,5630,10,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,4,Not Returned,1,monsoon,Adult
TXN501474,CUST001920,2024-08-30,46,Female,Noida,Offline,In-Store Purchase,Clothing,Kurta,FabIndia,Olive,S,2,7337,25,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,5,Not Returned,13,monsoon,Adult
TXN502143,CUST000109,2024-08-30,52,Female,Surat,Online,Flipkart,Clothing,Jeans,Levis,Beige,L,2,3864,0,Standard Day,0,Standard,7,Yes,UPI,3,Not Returned,19,monsoon,Adult
TXN504902,CUST000119,2024-08-30,28,Female,Noida,Online,Amazon,Clothing,Shorts,Adidas,Olive,XL,1,2820,7,Standard Day,0,Standard,3,No,Cash on Delivery,5,Not Returned,25,monsoon,Adult
TXN507225,CUST002904,2024-08-30,64,Female,Chandigarh,Online,Ajio,Clothing,Kurta,Max,Beige,XL,1,1406,38,Independence Day Sale,0,Standard,5,No,Credit Card,3,Not Returned,1,monsoon,Adult
TXN507599,CUST001254,2024-08-30,55,Male,Jaipur,Offline,In-Store Purchase,Accessories,Socks,Puma,Blue,M,1,259,10,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,5,Not Returned,1,monsoon,Adult
TXN508082,CUST002507,2024-08-30,18,Male,Gurgaon,Offline,In-Store Purchase,Footwear,Boots,Zara,White,7,1,13125,18,In-Store Festival Offer,0,N/A (Offline),0,No,Credit Card,4,Not Returned,4,monsoon,Young Adult
TXN509269,CUST001140,2024-08-30,64,Male,Jaipur,Online,Flipkart,Clothing,Shorts,Zara,Grey,S,1,2217,14,Standard Day,40,Standard,3,No,Debit Card,4,Returned,26,monsoon,Adult
TXN500096,CUST000781,2024-08-31,21,Male,Gurgaon,Online,Nykaa,Clothing,Jeans,Allen Solly,Grey,S,1,3729,10,Standard Day,0,Standard,3,Yes,Cash on Delivery,4,Returned,13,monsoon,Young Adult
TXN504236,CUST000424,2024-08-31,41,Male,Noida,Online,Meesho,Clothing,Saree,Max,Black,L,1,4196,9,Standard Day,40,Express,1,No,Credit Card,3,Not Returned,0,monsoon,Adult
TXN505119,CUST003139,2024-08-31,59,Male,Kochi,Offline,In-Store Purchase,Footwear,Sneakers,Adidas,Navy,6,1,26310,20,In-Store Festival Offer,0,N/A (Offline),0,Yes,UPI,3,Not Returned,0,monsoon,Adult
TXN506256,CUST000654,2024-08-31,38,Other,Kochi,Online,Flipkart,Footwear,Running Shoes,HRX,Olive,10,2,18520,12,Standard Day,0,Standard,4,Yes,UPI,2,Returned,14,monsoon,Adult
TXN506325,CUST002447,2024-08-31,31,Male,Chandigarh,Online,Meesho,Clothing,Shirt,Levis,White,L,1,2325,4,Standard Day,60,Standard,7,No,Debit Card,2,Not Returned,12,monsoon,Adult
TXN506478,CUST002435,2024-08-31,21,Female,Pune,Offline,In-Store Purchase,Clothing,Jacket,Max,Olive,L,1,1796,17,In-Store Festival Offer,0,N/A (Offline),0,No,Cash,3,Not Returned,6,monsoon,Young Adult
TXN508567,CUST001152,2024-08-31,54,Female,Gurgaon,Online,Nykaa,Clothing,Hoodie,HRX,Red,S,1,2771,11,Standard Day,0,Standard,7,No,UPI,3,Not Returned,9,monsoon,Adult
TXN500481,CUST001878,2024-09-01,27,Male,Gurgaon,Online,Amazon,Footwear,Sneakers,Nike,Olive,10,2,15945,11,Standard Day,0,Express,2,No,UPI,4,Not Returned,52,monsoon,Adult
TXN502053,CUST000541,2024-09-01,63,Male,Chandigarh,Online,Meesho,Clothing,Shorts,HRX,White,M,1,708,7,Standard Day,0,Standard,5,Yes,Debit Card,2,Not Returned,2,monsoon,Adult
TXN504224,CUST001183,2024-09-01,46,Male,Patna,Online,Nykaa,Clothing,Jeans,Levis,Brown,XS,1,4786,9,Standard Day,0,Same Day,0,No,Cash on Delivery,5,Not Returned,20,monsoon,Adult
TXN504793,CUST000226,2024-09-01,43,Male,Delhi,Online,Ajio,Footwear,Sneakers,Puma,Black,6,2,46790,6,Standard Day,0,Standard,6,Yes,Credit Card,2,Not Returned,36,monsoon,Adult
TXN505013,CUST003486,2024-09-01,24,Female,Patna,Offline,In-Store Purchase,Footwear,Running Shoes,HRX,Grey,9,1,7714,3,Standard Day,0,N/A (Offline),0,No,UPI,4,Not Returned,0,monsoon,Young Adult
TXN505127,CUST000665,2024-09-01,37,Female,Jaipur,Offline,In-Store Purchase,Accessories,Backpack,Tommy Hilfiger,Navy,Free Size,1,2102,3,Standard Day,0,N/A (Offline),0,Yes,UPI,5,Returned,22,monsoon,Adult
TXN506064,CUST000787,2024-09-01,33,Female,Hyderabad,Online,Ajio,Footwear,Heels,Max,Navy,9,1,755,13,Standard Day,60,Same Day,0,No,Cash on Delivery,4,Returned,17,monsoon,Adult
TXN506811,CUST001822,2024-09-01,63,Female,Chennai,Offline,In-Store Purchase,Clothing,T-shirt,Zara,Black,XS,2,2682,3,Standard Day,0,N/A (Offline),0,No,Credit Card,5,Returned,0,monsoon,Adult
TXN506840,CUST002686,2024-09-01,46,Female,Surat,Online,Nykaa,Accessories,Bag,Puma,Grey,Free Size,2,7881,2,Standard Day,60,Express,2,No,Credit Card,4,Not Returned,14,monsoon,Adult
TXN507010,CUST003298,2024-09-01,55,Male,Indore,Online,Meesho,Clothing,Kurta,Max,White,L,3,2948,0,Standard Day,0,Express,1,Yes,UPI,3,Not Returned,7,monsoon,Adult
TXN507079,CUST002214,2024-09-01,27,Male,Nagpur,Online,Myntra,Clothing,Trousers,Levis,Olive,S,2,2247,14,Standard Day,99,Express,1,No,Credit Card,4,Not Returned,21,monsoon,Adult
TXN507216,CUST000620,2024-09-01,54,Male,Chennai,Online,Flipkart,Clothing,Saree,FabIndia,White,S,1,12723,11,Standard Day,99,Express,1,No,Debit Card,4,Not Returned,55,monsoon,Adult
TXN508647,CUST002418,2024-09-01,40,Female,Kochi,Online,Nykaa,Clothing,Jacket,Max,Red,XS,1,1167,7,Standard Day,0,Standard,4,No,Credit Card,4,Not Returned,39,monsoon,Adult
TXN509818,CUST000321,2024-09-01,45,Male,Visakhapatnam,Online,Amazon,Footwear,Running Shoes,Puma,Green,11,1,17649,10,Standard Day,0,Standard,7,Yes,Net Banking,3,Returned,49,monsoon,Adult
TXN501134,CUST002368,2024-09-02,58,Male,Delhi,Online,Myntra,Clothing,Saree,FabIndia,Beige,XXL,1,7105,12,Standard Day,0,Standard,4,Yes,Cash on Delivery,4,Not Returned,3,monsoon,Adult
TXN501928,CUST002135,2024-09-02,19,Female,Bangalore,Online,Nykaa,Clothing,Kurta,Max,Olive,S,2,2535,5,Standard Day,99,Same Day,0,No,Cash on Delivery,3,Not Returned,24,monsoon,Young Adult
TXN504644,CUST000918,2024-09-02,23,Male,Hyderabad,Online,Amazon,Footwear,Slippers,Zara,Grey,11,1,693,12,Standard Day,0,Standard,6,No,UPI,4,Not Returned,14,monsoon,Young Adult
TXN506860,CUST001051,2024-09-02,44,Male,Delhi,Offline,In-Store Purchase,Clothing,Shorts,HRX,Black,L,2,1224,5,Standard Day,0,N/A (Offline),0,No,Credit Card,2,Returned,4,monsoon,Adult
TXN507487,CUST000335,2024-09-02,25,Male,Kochi,Online,Nykaa,Clothing,Jacket,HRX,Navy,L,2,3772,0,Standard Day,99,Express,2,No,Wallet,3,Not Returned,26,monsoon,Young Adult
TXN507788,CUST003472,2024-09-02,27,Female,Jaipur,Online,Meesho,Clothing,Dress,Zara,Black,M,1,3987,9,Standard Day,40,Express,2,No,Debit Card,4,Returned,48,monsoon,Adult
TXN500121,CUST003135,2024-09-03,27,Male,Mumbai,Online,Meesho,Footwear,Sandals,Bata,White,11,1,1832,9,Standard Day,0,Express,1,Yes,UPI,3,Not Returned,42,monsoon,Adult
TXN500887,CUST001890,2024-09-03,39,Female,Lucknow,Online,Ajio,Footwear,Running Shoes,Nike,Red,11,1,9640,13,Standard Day,0,Standard,4,No,Debit Card,3,Not Returned,16,monsoon,Adult
TXN501163,CUST000226,2024-09-03,43,Male,Delhi,Online,Amazon,Clothing,Kurta,Max,Brown,XS,4,8335,4,Standard Day,0,Standard,7,Yes,Cash on Delivery,1,Not Returned,33,monsoon,Adult
TXN501975,CUST002197,2024-09-03,40,Female,Gurgaon,Offline,In-Store Purchase,Footwear,Sneakers,Puma,Navy,7,4,41868,0,Standard Day,0,N/A (Offline),0,No,Credit Card,3,Not Returned,25,monsoon,Adult
TXN502351,CUST003125,2024-09-03,34,Male,Gurgaon,Online,Flipkart,Accessories,Bag,Wildcraft,Green,Free Size,1,1602,56,Big Billion Days,0,Standard,6,No,Credit Card,1,Not Returned,24,monsoon,Adult
TXN502491,CUST001055,2024-09-03,55,Male,Indore,Online,Ajio,Footwear,Running Shoes,Adidas,Blue,9,1,17276,11,Standard Day,40,Standard,6,No,Debit Card,3,Returned,10,monsoon,Adult
TXN502755,CUST000887,2024-09-03,45,Female,Chandigarh,Online,Ajio,Footwear,Heels,Hush Puppies,Green,8,2,4449,10,Standard Day,40,Express,1,No,UPI,4,Not Returned,7,monsoon,Adult
TXN502822,CUST001019,2024-09-03,28,Female,Surat,Online,Amazon,Footwear,Running Shoes,Puma,Blue,10,2,6707,14,Standard Day,0,Express,2,Yes,Cash on Delivery,4,Not Returned,19,monsoon,Adult
TXN503443,CUST002327,2024-09-03,59,Male,Gurgaon,Offline,In-Store Purchase,Accessories,Bag,Tommy Hilfiger,Grey,Free Size,1,5435,5,Standard Day,0,N/A (Offline),0,No,UPI,4,Not Returned,17,monsoon,Adult
TXN503790,CUST001068,2024-09-03,21,Other,Bangalore,Online,Amazon,Clothing,Hoodie,Adidas,Green,L,2,8824,3,Standard Day,0,Express,2,Yes,Debit Card,3,Not Returned,19,monsoon,Young Adult
TXN504105,CUST003089,2024-09-03,59,Male,Gurgaon,Online,Ajio,Clothing,Dress,Levis,Green,XXL,3,14175,13,Standard Day,0,Express,1,Yes,Credit Card,4,Returned,28,monsoon,Adult
TXN504166,CUST002667,2024-09-03,27,Male,Pune,Offline,In-Store Purchase,Clothing,Saree,Max,White,XL,2,9987,2,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,24,monsoon,Adult
TXN504226,CUST002373,2024-09-03,41,Female,Nagpur,Online,Myntra,Footwear,Boots,Max,White,7,1,1917,15,Standard Day,0,Standard,7,Yes,UPI,2,Not Returned,7,monsoon,Adult
TXN505695,CUST003159,2024-09-03,36,Male,Bhubaneswar,Online,Meesho,Footwear,Sandals,Max,Black,11,1,683,7,Standard Day,0,Standard,4,Yes,UPI,3,Returned,1,monsoon,Adult
TXN505977,CUST000236,2024-09-03,40,Female,Gurgaon,Online,Flipkart,Clothing,Dress,H&M,Brown,M,1,1671,3,Standard Day,40,Express,1,No,UPI,3,Not Returned,17,monsoon,Adult
TXN506147,CUST002478,2024-09-03,53,Female,Bangalore,Online,Meesho,Clothing,Shirt,Allen Solly,Brown,L,1,1790,8,Standard Day,0,Standard,4,Yes,Cash on Delivery,4,Not Returned,37,monsoon,Adult
TXN506575,CUST002099,2024-09-03,61,Female,Noida,Online,Nykaa,Accessories,Sunglasses,Tommy Hilfiger,Red,Free Size,4,43840,4,Standard Day,99,Standard,7,No,UPI,3,Not Returned,0,monsoon,Adult
TXN507596,CUST000889,2024-09-03,22,Male,Visakhapatnam,Offline,In-Store Purchase,Clothing,Shorts,Puma,Navy,XXL,2,3846,2,Standard Day,0,N/A (Offline),0,Yes,Credit Card,4,Not Returned,0,monsoon,Young Adult
TXN508304,CUST000853,2024-09-03,30,Female,Bangalore,Online,Flipkart,Clothing,Hoodie,Puma,Navy,S,1,5550,13,Standard Day,60,Standard,7,No,Credit Card,2,Not Returned,5,monsoon,Adult
TXN509046,CUST001246,2024-09-03,62,Male,Hyderabad,Online,Flipkart,Clothing,Kurta,Max,White,S,1,2005,14,Standard Day,0,Standard,7,Yes,UPI,2,Not Returned,13,monsoon,Adult
TXN509471,CUST003361,2024-09-03,37,Female,Ahmedabad,Offline,In-Store Purchase,Footwear,Running Shoes,Adidas,Navy,6,1,8914,1,Standard Day,0,N/A (Offline),0,Yes,Debit Card,3,Not Returned,3,monsoon,Adult
TXN509877,CUST003389,2024-09-03,25,Female,Ahmedabad,Offline,In-Store Purchase,Clothing,T-shirt,Puma,Green,L,1,1324,5,Standard Day,0,N/A (Offline),0,No,Credit Card,4,Not Returned,10,monsoon,Young Adult
TXN501826,CUST000717,2024-09-04,46,Male,Surat,Online,Amazon,Footwear,Boots,Hush Puppies,Grey,8,1,8827,5,Standard Day,40,Same Day,0,No,UPI,4,Not Returned,27,monsoon,Adult
TXN502296,CUST002075,2024-09-04,28,Male,Bangalore,Online,Myntra,Footwear,Running Shoes,Nike,Brown,10,1,15914,1,Standard Day,0,Express,1,No,UPI,5,Not Returned,0,monsoon,Adult
TXN502969,CUST001191,2024-09-04,43,Male,Mumbai,Online,Flipkart,Footwear,Running Shoes,Adidas,Grey,11,2,34688,3,Standard Day,0,Standard,4,No,UPI,4,Not Returned,1,monsoon,Adult
TXN503963,CUST000052,2024-09-04,25,Female,Noida,Online,Ajio,Footwear,Running Shoes,Puma,Green,10,3,53769,3,Standard Day,40,Same Day,0,No,Debit Card,4,Not Returned,3,monsoon,Young Adult
TXN503971,CUST000384,2024-09-04,57,Male,Gurgaon,Online,Ajio,Clothing,Jacket,Puma,Green,XXL,1,4060,8,Standard Day,40,Same Day,0,No,UPI,4,Returned,4,monsoon,Adult
TXN504124,CUST000179,2024-09-04,46,Male,Jaipur,Online,Amazon,Clothing,Shorts,Adidas,Brown,M,1,3058,3,Standard Day,0,Standard,6,No,Debit Card,2,Not Returned,5,monsoon,Adult
TXN505063,CUST000142,2024-09-04,32,Female,Patna,Online,Ajio,Clothing,Saree,FabIndia,Navy,S,1,7105,12,Standard Day,0,Same Day,0,No,UPI,4,Not Returned,26,monsoon,Adult
TXN505134,CUST001582,2024-09-04,42,Male,Kochi,Offline,In-Store Purchase,Accessories,Belt,Fastrack,Brown,Free Size,1,1288,9,Standard Day,0,N/A (Offline),0,No,UPI,3,Not Returned,38,monsoon,Adult
TXN505296,CUST002529,2024-09-04,25,Female,Bangalore,Online,Flipkart,Clothing,Shorts,Puma,Blue,S,1,2412,14,Standard Day,40,Standard,3,No,UPI,4,Not Returned,28,monsoon,Young Adult
TXN505353,CUST000717,2024-09-04,46,Male,Surat,Online,Nykaa,Footwear,Slippers,Hush Puppies,Brown,10,2,2664,8,Standard Day,60,Standard,7,No,Wallet,4,Not Returned,19,monsoon,Adult
TXN505431,CUST002529,2024-09-04,25,Female,Bangalore,Online,Flipkart,Clothing,Jeans,Levis,Brown,XXL,1,2178,7,Standard Day,60,Express,2,No,Debit Card,4,Returned,24,monsoon,Young Adult
TXN505953,CUST002560,2024-09-04,28,Male,Gurgaon,Offline,In-Store Purchase,Accessories,Cap,Levis,Red,Free Size,1,1176,0,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,10,monsoon,Adult
TXN506604,CUST002894,2024-09-04,60,Male,Bangalore,Online,Myntra,Footwear,Boots,Bata,Red,7,1,2800,8,Standard Day,60,Express,2,No,UPI,3,Not Returned,1,monsoon,Adult
TXN506704,CUST001975,2024-09-04,63,Other,Nagpur,Online,Ajio,Accessories,Bag,Puma,Black,Free Size,4,11097,13,Standard Day,0,Standard,5,Yes,Credit Card,3,Not Returned,17,monsoon,Adult
TXN507871,CUST003326,2024-09-04,27,Female,Kolkata,Online,Ajio,Footwear,Sneakers,HRX,Grey,11,1,12283,2,Standard Day,40,Standard,4,No,Credit Card,3,Not Returned,3,monsoon,Adult
TXN508085,CUST000305,2024-09-04,37,Female,Kochi,Offline,In-Store Purchase,Clothing,Jeans,H&M,Grey,S,1,3036,2,Standard Day,0,N/A (Offline),0,No,Cash,4,Not Returned,22,monsoon,Adult
TXN508762,CUST002551,2024-09-04,25,Male,Surat,Online,Myntra,Footwear,Boots,Zara,Navy,7,1,6098,11,Standard Day,40,Express,1,No,UPI,4,Not Returned,3,monsoon,Young Adult
TXN508879,CUST000404,2024-09-04,48,Female,Delhi,Online,Flipkart,Accessories,Sunglasses,Tommy Hilfiger,Brown,Free Size,1,4045,38,Big Billion Days,40,Express,1,No,UPI,4,Not Returned,25,monsoon,Adult
TXN501991,CUST003387,2024-09-05,47,Female,Nagpur,Online,Myntra,Accessories,Belt,Tommy Hilfiger,Red,M,1,2827,4,Standard Day,0,Standard,5,No,Debit Card,4,Not Returned,14,monsoon,Adult
TXN503432,CUST002308,2024-09-05,30,Female,Indore,Online,Flipkart,Footwear,Running Shoes,Nike,White,11,2,20834,1,Standard Day,0,Express,2,No,UPI,4,Not Returned,30,monsoon,Adult
TXN503651,CUST001359,2024-09-05,20,Male,Jaipur,Offline,In-Store Purchase,Footwear,Running Shoes,HRX,Blue,9,1,4869,3,Standard Day,0,N/A (Offline),0,No,Credit Card,2,Returned,9,monsoon,Young Adult
TXN503873,CUST000006,2024-09-05,59,Male,Nagpur,Online,Flipkart,Clothing,Shirt,Allen Solly,Navy,M,1,2772,14,Standard Day,40,Standard,5,Yes,Debit Card,5,Not Returned,12,monsoon,Adult
TXN505259,CUST000548,2024-09-05,29,Female,Chennai,Online,Myntra,Footwear,Slippers,Zara,White,8,1,709,6,Standard Day,40,Standard,6,No,UPI,3,Not Returned,4,monsoon,Adult
TXN506014,CUST000062,2024-09-05,19,Male,Chandigarh,Online,Myntra,Footwear,Slippers,Max,Navy,10,1,387,9,Standard Day,40,Standard,3,No,Credit Card,3,Not Returned,11,monsoon,Young Adult
TXN507462,CUST001016,2024-09-05,46,Male,Lucknow,Online,Amazon,Clothing,Dress,Allen Solly,Olive,L,2,4253,6,Standard Day,0,Standard,3,No,UPI,4,Not Returned,1,monsoon,Adult
TXN507752,CUST000458,2024-09-05,48,Female,Bhubaneswar,Online,Ajio,Accessories,Sunglasses,Tommy Hilfiger,Red,Free Size,3,7657,3,Standard Day,40,Standard,3,No,Debit Card,4,Not Returned,4,monsoon,Adult
TXN507905,CUST002528,2024-09-05,52,Female,Indore,Online,Meesho,Clothing,Jeans,Allen Solly,Olive,S,1,2001,10,Standard Day,40,Standard,4,No,UPI,4,Returned,0,monsoon,Adult
TXN508344,CUST002091,2024-09-05,50,Male,Mumbai,Online,Amazon,Clothing,Dress,Roadster,Olive,XL,1,2756,11,Standard Day,60,Standard,7,No,Debit Card,2,Not Returned,1,monsoon,Adult
TXN508851,CUST001320,2024-09-05,39,Female,Delhi,Online,Nykaa,Accessories,Belt,Levis,Olive,Free Size,1,1726,0,Standard Day,60,Standard,6,No,UPI,3,Not Returned,6,monsoon,Adult
TXN509530,CUST000612,2024-09-05,30,Female,Chandigarh,Online,Amazon,Clothing,Hoodie,Puma,Brown,S,1,4587,10,Standard Day,0,Standard,7,Yes,UPI,2,Returned,26,monsoon,Adult
TXN500003,CUST001098,2024-09-06,46,Female,Ahmedabad,Offline,In-Store Purchase,Clothing,Jeans,Levis,White,M,1,1539,5,Standard Day,0,N/A (Offline),0,No,UPI,3,Not Returned,1,monsoon,Adult
TXN500180,CUST002752,2024-09-06,63,Male,Bhubaneswar,Online,Ajio,Accessories,Backpack,Puma,Black,Free Size,1,2441,15,Standard Day,60,Express,1,No,Cash on Delivery,3,Not Returned,17,monsoon,Adult
TXN500753,CUST002470,2024-09-06,26,Female,Lucknow,Online,Ajio,Accessories,Wallet,Levis,Red,Free Size,1,1903,7,Standard Day,40,Standard,7,No,Credit Card,3,Not Returned,19,monsoon,Adult
TXN502877,CUST002563,2024-09-06,19,Male,Surat,Online,Nykaa,Clothing,T-shirt,H&M,Red,XXL,2,1448,8,Standard Day,40,Standard,3,No,Debit Card,5,Not Returned,4,monsoon,Young Adult
TXN505237,CUST001723,2024-09-06,54,Male,Chandigarh,Online,Ajio,Accessories,Belt,Levis,White,M,1,829,2,Standard Day,60,Standard,5,No,Credit Card,4,Not Returned,0,monsoon,Adult
TXN506389,CUST002744,2024-09-06,30,Female,Kolkata,Online,Nykaa,Clothing,Saree,FabIndia,Navy,XXL,1,12635,4,Standard Day,0,Same Day,0,Yes,Wallet,3,Not Returned,12,monsoon,Adult
TXN506527,CUST002760,2024-09-06,55,Male,Bhubaneswar,Online,Myntra,Clothing,Saree,FabIndia,Beige,L,1,9627,2,Standard Day,0,Same Day,0,Yes,UPI,5,Not Returned,6,monsoon,Adult
TXN506594,CUST001241,2024-09-06,46,Female,Pune,Offline,In-Store Purchase,Footwear,Running Shoes,Nike,Green,6,1,23014,4,Standard Day,0,N/A (Offline),0,No,UPI,4,Not Returned,17,monsoon,Adult
TXN508406,CUST002785,2024-09-06,35,Other,Visakhapatnam,Offline,In-Store Purchase,Accessories,Sunglasses,Wildcraft,Navy,Free Size,1,4444,9,Standard Day,0,N/A (Offline),0,No,Cash,2,Not Returned,1,monsoon,Adult
TXN509669,CUST002668,2024-09-06,18,Male,Ahmedabad,Offline,In-Store Purchase,Accessories,Backpack,Puma,Brown,Free Size,1,5369,8,Standard Day,0,N/A (Offline),0,No,Credit Card,4,Not Returned,7,monsoon,Young Adult
TXN500050,CUST003183,2024-09-07,41,Male,Nagpur,Online,Meesho,Clothing,Dress,Levis,Beige,XS,1,3660,8,Standard Day,0,Same Day,0,No,UPI,5,Not Returned,32,monsoon,Adult
TXN501275,CUST002552,2024-09-07,35,Male,Surat,Online,Ajio,Clothing,Shirt,Zara,Black,M,2,5335,14,Standard Day,40,Standard,4,No,Debit Card,3,Not Returned,24,monsoon,Adult
TXN501462,CUST001938,2024-09-07,27,Male,Pune,Online,Myntra,Clothing,Hoodie,HRX,Brown,L,1,2876,0,Standard Day,0,Express,1,Yes,Cash on Delivery,4,Not Returned,1,monsoon,Adult
TXN503077,CUST000244,2024-09-07,61,Female,Jaipur,Online,Amazon,Clothing,Kurta,FabIndia,Olive,L,1,3012,12,Standard Day,0,Express,2,No,Wallet,4,Not Returned,13,monsoon,Adult
TXN503364,CUST001515,2024-09-07,28,Female,Delhi,Offline,In-Store Purchase,Footwear,Heels,Max,Grey,6,1,1558,4,Standard Day,0,N/A (Offline),0,No,UPI,2,Not Returned,29,monsoon,Adult
TXN503688,CUST002005,2024-09-07,35,Female,Delhi,Online,Meesho,Footwear,Running Shoes,Adidas,White,9,2,29100,8,Standard Day,0,Standard,4,Yes,Cash on Delivery,4,Not Returned,16,monsoon,Adult
TXN504621,CUST003217,2024-09-07,30,Female,Surat,Online,Flipkart,Footwear,Sneakers,Nike,Red,8,1,8467,2,Standard Day,40,Standard,3,No,Debit Card,5,Not Returned,5,monsoon,Adult
TXN505588,CUST003008,2024-09-07,27,Male,Mumbai,Online,Nykaa,Clothing,Saree,FabIndia,Black,M,1,5641,5,Standard Day,60,Standard,3,No,UPI,5,Not Returned,12,monsoon,Adult
TXN506079,CUST001262,2024-09-07,46,Male,Chandigarh,Online,Amazon,Accessories,Sunglasses,Fastrack,Red,Free Size,2,3074,2,Standard Day,60,Standard,7,No,Cash on Delivery,3,Not Returned,15,monsoon,Adult
TXN507396,CUST000036,2024-09-07,61,Male,Kochi,Offline,In-Store Purchase,Footwear,Heels,Hush Puppies,Navy,7,1,2102,8,Standard Day,0,N/A (Offline),0,Yes,UPI,4,Not Returned,5,monsoon,Adult
TXN500746,CUST000297,2024-09-08,63,Male,Nagpur,Online,Flipkart,Clothing,Jacket,Adidas,White,XL,1,3024,14,Standard Day,40,Standard,5,No,Cash on Delivery,4,Not Returned,4,monsoon,Adult
